MAE,RMSE,WMAPE,SMAPE,Mean_Error,Bias_Ratio,Model,Segment,Grain
46.80313323623556,69.53702821686035,0.5519237409933438,0.6672382270799959,29.7888735889236,0.3512838866618349,CatBoost_monthly_extended_features,Group: KIDBIKE_2,monthly
108.59853530283779,169.07778925509808,0.43188918394447323,0.5430697142273174,-83.44130319754386,-0.3318405376716797,CatBoost_monthly_extended_features,Group: CITYBIKE_P,monthly
13.850715159162378,21.859852058352025,0.6538964238231166,1.116538294557353,-4.103010357067073,-0.1937043516211923,CatBoost_monthly_extended_features,Group: SPORTBIKE_S,monthly
38.75262648602301,66.28184369198,0.7923399467402473,1.0134345083671084,-28.101650387324284,-0.5745690599638794,CatBoost_monthly_extended_features,Group: SPORTBIKE_A,monthly
32.81345219425856,52.13136110624893,0.5379254458075173,0.8075108104639876,-17.561124644982534,-0.2878872892620088,CatBoost_monthly_extended_features,Volume: Low Volume,monthly
154.65776325200363,210.39095880821029,0.4117312914707873,0.44812138869908297,-107.16395496876183,-0.28529284693268686,CatBoost_monthly_extended_features,Volume: High Volume,monthly
31.175416925180564,49.15869512890522,0.9459639532497089,0.8647503891973486,11.932114715660653,0.36205932495287724,LightGBM_weekly_minimal_features,Overall,weekly
20.648792471360935,29.997595613554683,1.1413629641358156,0.8974057702309023,12.37627868387249,0.684099379815434,LightGBM_weekly_minimal_features,Group: UNKNOWN,weekly
29.87597904201109,42.68716195727632,0.8489905951125629,0.8330044809565174,8.508892537114814,0.24179859440508142,LightGBM_weekly_minimal_features,Group: KIDBIKE_1,weekly
24.46987619367926,32.85192360487957,1.1975234222142561,0.9158397919060052,19.443660159924484,0.9515470479208327,LightGBM_weekly_minimal_features,Group: KIDBIKE_2,weekly
47.53266234627239,69.14268937741201,0.9105149743535972,0.8620866026311954,14.641540009027095,0.28046696245833036,LightGBM_weekly_minimal_features,Group: CITYBIKE_P,weekly
9.157835406700316,15.150832428369023,0.8843403289732066,0.7961327204650385,3.05710803870112,0.29521429558272616,LightGBM_weekly_minimal_features,Group: SPORTBIKE_S,weekly
14.629047637913374,22.68440097731202,0.7069799973712783,0.7878173229446124,-2.628861606014321,-0.12704535642448392,LightGBM_weekly_minimal_features,Group: SPORTBIKE_A,weekly
18.873351129339845,29.393191620654854,1.0998642487854315,0.8634464595049207,9.251876023327833,0.5391627381124945,LightGBM_weekly_minimal_features,Volume: Low Volume,weekly
61.168506542473615,78.75240592321734,0.8558743486007329,0.8679294390226927,18.466678961126956,0.2583871622842182,LightGBM_weekly_minimal_features,Volume: High Volume,weekly
29.405882537000583,48.61827744125757,0.8922705014741849,0.8396354647860526,8.727336722278688,0.26481589538839145,XGBoost_weekly_minimal_features,Overall,weekly
17.223387491244537,24.702409631613616,0.9520235445598894,0.8215191436640333,8.28582207743938,0.45799920066632777,XGBoost_weekly_minimal_features,Group: UNKNOWN,weekly
28.959170095920562,42.08839500729689,0.8229374849650629,0.8179169679288372,6.136101772785187,0.17437061019565747,XGBoost_weekly_minimal_features,Group: KIDBIKE_1,weekly
20.658850118338343,27.065522897284804,1.0110168395177372,0.8348262637381163,14.405839460441864,0.7050027566136055,XGBoost_weekly_minimal_features,Group: KIDBIKE_2,weekly
46.29196657688973,70.38067137611905,0.8867487466508338,0.8579399411469031,11.080476077782654,0.21225277301512474,XGBoost_weekly_minimal_features,Group: CITYBIKE_P,weekly
9.40866997771793,14.996161742491225,0.9085625514963666,0.8364686122048599,3.5054484287897747,0.3385089684453645,XGBoost_weekly_minimal_features,Group: SPORTBIKE_S,weekly
16.414155268038694,24.056064411966172,0.7932491393475949,0.8625532121696708,-2.146307253207152,-0.10372488584272481,XGBoost_weekly_minimal_features,Group: SPORTBIKE_A,weekly
16.60512832442667,25.71044614534225,0.9676811958497192,0.8305542578713614,7.131270452955241,0.4155822336941658,XGBoost_weekly_minimal_features,Volume: Low Volume,weekly
60.61480099332016,80.71576023486435,0.8481268588713693,0.8617759294320477,12.618631033770805,0.17656083541556478,XGBoost_weekly_minimal_features,Volume: High Volume,weekly
31.07999230901629,52.624750872266134,0.9430684587849283,0.8688332462198943,9.128909622432982,0.27700092852073366,CatBoost_weekly_minimal_features,Overall,weekly
18.65912959464857,27.11899499349916,1.0313842560953765,0.8579184342491146,8.88119529463806,0.4909084829350827,CatBoost_weekly_minimal_features,Group: UNKNOWN,weekly
28.040600908653836,40.25784854314379,0.7968343537554372,0.8562103742916607,3.241607660122023,0.09211729639448772,CatBoost_weekly_minimal_features,Group: KIDBIKE_1,weekly
19.08748084235751,26.440216046032205,0.9341161025446187,0.832870419810949,14.010961479251657,0.685677949751113,CatBoost_weekly_minimal_features,Group: KIDBIKE_2,weekly
50.57344249549128,77.47115906957589,0.968762834307482,0.8869081367246492,13.44278638107269,0.2575041601464842,CatBoost_weekly_minimal_features,Group: CITYBIKE_P,weekly
8.275381934991605,13.812362046412163,0.7991248649670005,0.7928899520175307,2.534371100180876,0.2447354066698271,CatBoost_weekly_minimal_features,Group: SPORTBIKE_S,weekly
17.146480757040234,26.17670344388515,0.828640333983357,0.9594349300260523,-4.619391866971669,-0.22324198613617732,CatBoost_weekly_minimal_features,Group: SPORTBIKE_A,weekly
17.578621103707754,27.869031035937326,1.0244125042985692,0.8619121693457088,6.985339194254764,0.40707793717973295,CatBoost_weekly_minimal_features,Volume: Low Volume,weekly
63.997052194525146,87.33629108420563,0.8954515723107158,0.885707199129966,14.355048144230311,0.2008569143509194,CatBoost_weekly_minimal_features,Volume: High Volume,weekly
29.277301295817416,47.73681267979888,0.8883689267329298,0.8588423160127804,7.938045455618433,0.24086622091676194,LightGBM_weekly_extended_features,Overall,weekly
17.610591974960872,25.291717504733242,0.9734262904044276,0.8557812374837014,7.840879827308743,0.43340499709811814,LightGBM_weekly_extended_features,Group: UNKNOWN,weekly
26.02827674077771,38.21547681682899,0.7396498079220719,0.797186973340528,1.606213123133,0.045644021686075585,LightGBM_weekly_extended_features,Group: KIDBIKE_1,weekly
18.41263991786065,24.62300445694987,0.9010902789990766,0.8735346752667258,11.489409073091238,0.5622765053458566,LightGBM_weekly_extended_features,Group: KIDBIKE_2,weekly
47.53806677946916,69.69356850604488,0.9106184993217066,0.8782434798283514,11.798874330122892,0.22601409699778058,LightGBM_weekly_extended_features,Group: CITYBIKE_P,weekly
